,Unnamed: 0.1,Unnamed: 0,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,Genre_2,Genre_3,Year,Publisher,book_url
1709,,,The Light Fantastic,Terry Pratchett,277,English,3.99,"143,814","4,835",Fantasy,Fiction,Humor,1986,HarperTorch,https://www.goodreads.com//book/show/34506.The_Light_Fantastic
1710,,,Exile,Shannon Messenger,576,English,4.50,"43,390","3,023",Fantasy,Middle Grade,Young Adult,2013,Aladdin,https://www.goodreads.com//book/show/13260670-exile
1711,,,Dear Barack: The Extraordinary Partnership of Barack Obama and Angela Merkel,Claudia   Clark,350,English,4.31,"3,871",337,Nonfiction,Book Club,How To,,Disruption Books,https://www.goodreads.com//book/show/58480569-dear-barack
1712,,,Percy Jackson's Greek Gods,Rick Riordan,417,English,4.46,"75,635","4,720",Fantasy,Mythology,Young Adult,2014,Disney Hyperion,https://www.goodreads.com//book/show/20829994-percy-jackson-s-greek-gods
1713,,,Fragile Eternity,Melissa Marr,389,English,3.84,"43,122","1,994",Fantasy,Young Adult,Paranormal,2009,Bowen Press,https://www.goodreads.com//book/show/5152561-fragile-eternity
1714,,,"Winesburg, Ohio",Sherwood Anderson,240,English,3.84,"33,526","2,700",Fiction,Classics,Short Stories,1919,Oxford University Press,https://www.goodreads.com//book/show/80176.Winesburg_Ohio
1715,,,When You Reach Me,Rebecca Stead,199,English,4.08,"106,932","13,133",Young Adult,Middle Grade,Fiction,2009,Wendy Lamb Books,https://www.goodreads.com//book/show/5310515-when-you-reach-me
1716,,,The Long Dark Tea-Time of the Soul,Douglas Adams,307,English,4.04,"84,518","2,226",Fiction,Fantasy,Science Fiction,1988,Pocket Books,https://www.goodreads.com//book/show/357.The_Long_Dark_Tea_Time_of_the_Soul
1717,,,Slow Brewing Tea,Randy Loubier,613,https://schema.org,4.33,"12,484",78,Christian,Fiction,Inspirational,2020,,https://www.goodreads.com//book/show/55014950-slow-brewing-tea
1718,,,Tales of the City,Armistead Maupin,272,English,4.01,"42,437","3,196",Fiction,LGBT,Queer,1978,Black Swan,https://www.goodreads.com//book/show/16255.Tales_of_the_City
1719,,,The Diviners,Libba Bray,578,English,3.94,"95,594","13,902",Fantasy,Young Adult,Historical Fiction,2012,"Little, Brown Books for Young Readers",https://www.goodreads.com//book/show/7728889-the-diviners
1720,,,Ptolemy's Gate,Jonathan Stroud,501,English,4.27,"84,451","2,416",Fantasy,Young Adult,Fiction,2005,Hyperion/Miramax,https://www.goodreads.com//book/show/59264.Ptolemy_s_Gate
1721,,,Black Boy,Richard Wright,419,English,4.08,"52,519","2,237",Classics,Nonfiction,Memoir,1945,Harper Perennial Modern Classics,https://www.goodreads.com//book/show/228630.Black_Boy
1722,,,Moon Palace,Paul Auster,320,English,3.98,"23,865","1,274",Fiction,American,Novels,1989,Penguin Books,https://www.goodreads.com//book/show/447.Moon_Palace
1723,,,As Good As Dead,Holly  Jackson,459,English,4.20,"170,209","25,445",Mystery,Young Adult,Thriller,2021,Delacorte Press,https://www.goodreads.com//book/show/56905097-as-good-as-dead
1724,,,Power And Prediction: The Disruptive Economics of Artificial Intelligence,Ajay Agrawal,256,English,4.27,"3,644",37,Artificial Intelligence,Business,Technology,,Harvard Business Review Press,https://www.goodreads.com//book/show/60623908-power-and-prediction
1725,,,Slave to Sensation,Nalini Singh,334,English,4.09,"71,711","4,764",Romance,Paranormal,Paranormal Romance,2006,Berkley Sensation,https://www.goodreads.com//book/show/178476.Slave_to_Sensation
1726,,,House Rules,Jodi Picoult,532,English,4.03,"166,792","12,291",Fiction,Mystery,Contemporary,2010,Atria,https://www.goodreads.com//book/show/6614960-house-rules
1727,,,The City of Dreaming Books,Walter Moers,461,English,4.38,"19,628","1,590",Fantasy,Fiction,Books About Books,2004,Vintage Books,https://www.goodreads.com//book/show/62031.The_City_of_Dreaming_Books
1728,,,عزازيل,Youssef Ziedan,470,Arabic,4.04,"50,217","5,645",Novels,Fiction,Historical Fiction,2008,دار الشروق,https://www.goodreads.com//book/show/3554772
1729,,,Heart of a Dog,Mikhail Bulgakov,123,English,4.11,"54,842","3,172",Fiction,Classics,Russia,1925,Grove Press,https://www.goodreads.com//book/show/113205.Heart_of_a_Dog
1730,,,The Man Without Qualities,Robert Musil,1774,English,4.19,"6,484",439,Fiction,Classics,Philosophy,1930,Alfred A. Knopf,https://www.goodreads.com//book/show/527756.The_Man_Without_Qualities
1731,,,Golden Son,Pierce Brown,466,English,4.45,"204,264","16,320",Science Fiction,Fantasy,Fiction,2015,Del Rey,https://www.goodreads.com//book/show/18966819-golden-son
1732,,,The Bear and the Nightingale,Katherine Arden,319,English,4.10,"181,534","24,932",Fantasy,Historical Fiction,Fiction,2017,Del Rey,https://www.goodreads.com//book/show/25489134-the-bear-and-the-nightingale
1733,,,Tower of Dawn,Sarah J. Maas,660,English,4.27,"309,266","26,328",Fantasy,Young Adult,Romance,2017,Bloomsbury USA Childrens,https://www.goodreads.com//book/show/31450852-tower-of-dawn
1734,,,Making Faces,Amy Harmon,405,English,4.30,"71,651","9,239",Romance,New Adult,Contemporary,2013,,https://www.goodreads.com//book/show/27237358-making-faces
1735,,,Parable of the Sower,Octavia E. Butler,345,English,4.21,"141,896","15,062",Fiction,Science Fiction,Dystopia,1993,Grand Central Publishing,https://www.goodreads.com//book/show/52397.Parable_of_the_Sower
1736,,,O Pioneers!,Willa Cather,159,English,3.89,"51,336","3,837",Classics,Fiction,Historical Fiction,1913,Vintage,https://www.goodreads.com//book/show/140963.O_Pioneers_
1737,,,Our Town,Thornton Wilder,181,English,3.69,"50,452","2,145",Plays,Classics,Drama,1938,Harper Perennial Modern Classics,https://www.goodreads.com//book/show/205476.Our_Town
1738,,,Lisey's Story,Stephen King,513,English,3.70,"82,576","5,286",Horror,Fiction,Fantasy,2006,Scribner,https://www.goodreads.com//book/show/10566.Lisey_s_Story
1739,,,Pure,Jennifer L. Armentrout,329,English,4.28,"70,074","4,337",Fantasy,Young Adult,Paranormal,2012,Spencer Hill Press,https://www.goodreads.com//book/show/9761771-pure
1740,,,Sphere,Michael Crichton,371,English,3.82,"179,717","4,066",Science Fiction,Fiction,Thriller,1987,Ballantine Books,https://www.goodreads.com//book/show/455373.Sphere
1741,,,1776,David McCullough,386,English,4.09,"221,185","8,160",History,Nonfiction,American History,2005,Simon  Schuster,https://www.goodreads.com//book/show/1067.1776
1742,,,Dark Flame,Alyson Noel,320,English,3.73,"62,086","1,943",Young Adult,Fantasy,Paranormal,2010,St. Martin's Griffin,https://www.goodreads.com//book/show/7198988-dark-flame
1743,,,Gates of Fire,Steven Pressfield,526,English,4.40,"36,114","2,556",Historical Fiction,Fiction,War,1998,Bantam,https://www.goodreads.com//book/show/1305.Gates_of_Fire
1744,,,The Fall of Hyperion,Dan Simmons,517,English,4.22,"117,016","4,490",Science Fiction,Fiction,Fantasy,1990,Spectra,https://www.goodreads.com//book/show/77565.The_Fall_of_Hyperion
1745,,,The Long Goodbye,Raymond Chandler,379,English,4.19,"40,401","2,617",Mystery,Fiction,Crime,1953,Vintage Crime/Black Lizard,https://www.goodreads.com//book/show/2054.The_Long_Goodbye
1746,,,Batman: The Killing Joke,Alan Moore,50,English,4.36,"205,680","6,246",Comics,Graphic Novels,Batman,1988,DC Comics,https://www.goodreads.com//book/show/96358.Batman
1747,,,Chain Reaction,Simone Elkeles,310,English,4.09,"62,940","2,857",Romance,Young Adult,Contemporary,2011,Bloomsbury USA Childrens,https://www.goodreads.com//book/show/8662836-chain-reaction
1748,,,The House at Riverton,Kate Morton,599,English,3.95,"113,998","8,912",Historical Fiction,Fiction,Mystery,2006,Pan,https://www.goodreads.com//book/show/1278752.The_House_at_Riverton
1749,,,The Brothers Lionheart,Astrid Lindgren,231,English,4.35,"35,388","1,417",Fantasy,Classics,Childrens,1973,Purple House Inc,https://www.goodreads.com//book/show/19312.The_Brothers_Lionheart
1750,,,Tangled,Emma Chase,254,English,4.05,"116,163","10,024",Romance,Contemporary,Contemporary Romance,2013,Gallery Books,https://www.goodreads.com//book/show/18297707-tangled
1751,,,The House at Pooh Corner,A.A. Milne,180,English,4.37,"87,879","2,014",Classics,Childrens,Fiction,1928,Dutton Books for Young Readers,https://www.goodreads.com//book/show/776407.The_House_at_Pooh_Corner
1752,,,Island,Aldous Huxley,354,English,3.86,"29,877","2,050",Fiction,Classics,Science Fiction,1962,Harper Perennial Classics,https://www.goodreads.com//book/show/5130.Island
1753,,,"The Call of the Wild, White Fang and Other Stories",Jack London,400,English,4.04,"22,089",238,Classics,Fiction,Short Stories,1903,Oxford University Press,https://www.goodreads.com//book/show/43037.The_Call_of_the_Wild_White_Fang_and_Other_Stories
1754,,,Origin,Dan Brown,461,English,3.88,"311,894","26,992",Fiction,Thriller,Mystery,2017,Doubleday,https://www.goodreads.com//book/show/32283133-origin
1755,,,A Conjuring of Light,V.E. Schwab,624,English,4.33,"138,437","18,140",Fantasy,Fiction,Young Adult,2017,Tor,https://www.goodreads.com//book/show/29939230-a-conjuring-of-light
1756,,,The Winner's Curse,Marie Rutkoski,355,English,3.96,"105,972","13,439",Fantasy,Young Adult,Romance,2014,Farrar Straus Giroux ,https://www.goodreads.com//book/show/16069030-the-winner-s-curse
1757,,,Wives and Daughters,Elizabeth Gaskell,679,English,4.12,"47,093","2,945",Classics,Fiction,Romance,1866,Penguin Books,https://www.goodreads.com//book/show/383206.Wives_and_Daughters
1758,,,This is How You Lose the Time War,Amal El-Mohtar,209,English,3.95,"129,382","26,197",Science Fiction,Romance,Fiction,2019,Saga Press,https://www.goodreads.com//book/show/43352954-this-is-how-you-lose-the-time-war
1759,,,Faust,Johann Wolfgang von Goethe,503,Multiple languages,3.91,"44,058","2,186",Classics,Fiction,Poetry,1832,Anchor,https://www.goodreads.com//book/show/406373.Faust
1760,,,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,296,English,3.96,"571,771","17,842",Nonfiction,Psychology,Business,2005,Back Bay Books,https://www.goodreads.com//book/show/40102.Blink
1761,,,The Rainmaker,John Grisham,419,English,3.99,"190,118","2,469",Fiction,Thriller,Mystery,1995,Delta,https://www.goodreads.com//book/show/5349.The_Rainmaker
1762,,,The Harry Potter Collection 1-4,J.K. Rowling,1500,English,4.69,"64,025",324,Fantasy,Fiction,Young Adult,1999,"Scholastic, Inc.",https://www.goodreads.com//book/show/99298.The_Harry_Potter_Collection_1_4
1763,,,Deity,Jennifer L. Armentrout,330,English,4.34,"63,211","4,058",Fantasy,Young Adult,Paranormal,2012,Spencer Hill Press,https://www.goodreads.com//book/show/9761778-deity
1764,,,The Magicians,Lev Grossman,402,English,3.53,"255,806","24,278",Fantasy,Fiction,Magic,2009,Viking,https://www.goodreads.com//book/show/6101718-the-magicians
1765,,,Blood Red Road,Moira Young,459,English,3.91,"61,186","5,834",Young Adult,Dystopia,Fantasy,2011,Margaret K. McElderry Books,https://www.goodreads.com//book/show/9917938-blood-red-road
1766,,,My Year of Rest and Relaxation,Ottessa Moshfegh,289,English,3.68,"293,186","41,341",Fiction,Contemporary,Literary Fiction,2018,Penguin Books,https://www.goodreads.com//book/show/44279110-my-year-of-rest-and-relaxation
1767,,,The Daughter of Time,Josephine Tey,206,English,3.91,"31,486","3,941",Mystery,Historical Fiction,Fiction,1951,Scribner,https://www.goodreads.com//book/show/77661.The_Daughter_of_Time
1768,,,Rise of the Evening Star,Brandon Mull,456,English,4.17,"123,308","4,744",Fantasy,Young Adult,Fiction,2007,Shadow Mountain,https://www.goodreads.com//book/show/784911.Rise_of_the_Evening_Star
1769,,,Darkly Dreaming Dexter,Jeff Lindsay,288,English,3.90,"203,371","7,221",Fiction,Mystery,Thriller,2004,Vintage Books,https://www.goodreads.com//book/show/17231.Darkly_Dreaming_Dexter
1770,,,Horton Hears a Who!,Dr. Seuss,64,English,4.20,"106,618","1,709",Childrens,Picture Books,Fiction,1954,Random House Books for Young Readers,https://www.goodreads.com//book/show/7779.Horton_Hears_a_Who_
1771,,,The Lost World,Michael Crichton,448,English,3.83,"145,625","5,225",Science Fiction,Fiction,Thriller,1995,"Alfred A. Knopf, Inc.",https://www.goodreads.com//book/show/8650.The_Lost_World
1772,,,We the Living,Ayn Rand,464,English,3.94,"28,537","1,571",Fiction,Classics,Philosophy,1936,Signet,https://www.goodreads.com//book/show/668.We_the_Living
1773,,,Dance with the Devil,Sherrilyn Kenyon,361,English,4.37,"64,376","2,110",Paranormal Romance,Paranormal,Romance,2003,St. Martin's Press,https://www.goodreads.com//book/show/84145.Dance_with_the_Devil
1774,,,Bird Box,Josh Malerman,262,English,4.04,"177,837","19,099",Horror,Fiction,Thriller,2014,Ecco,https://www.goodreads.com//book/show/18498558-bird-box
1775,,,Hannibal,Thomas  Harris,564,English,3.81,"102,374","3,773",Horror,Fiction,Thriller,1999,Arrow,https://www.goodreads.com//book/show/32418.Hannibal
1776,,,"Firestarters: How Innovators, Instigators, and Initiators Can Inspire You to Ignite Your Own Life",Raoul Davis Jr.,325,English,4.29,"5,213",13,Business,Nonfiction,Self Help,,Prometheus,https://www.goodreads.com//book/show/33946361-firestarters
1777,,,Nightfall,L.J. Smith,586,English,3.56,"50,986","1,912",Vampires,Young Adult,Fantasy,2009,HarperCollins Publishers,https://www.goodreads.com//book/show/3934321-nightfall
1778,,,Splintered,A.G. Howard,371,English,3.91,"61,235","8,455",Fantasy,Young Adult,Retellings,2013,Amulet Books,https://www.goodreads.com//book/show/12558285-splintered
1779,,,Common Sense,Thomas Paine,104,English,3.99,"34,781","2,094",History,Nonfiction,Classics,1776,Penguin,https://www.goodreads.com//book/show/161744.Common_Sense
1780,,,Eon: Dragoneye Reborn,Alison Goodman,531,English,3.96,"60,445","4,423",Fantasy,Young Adult,Dragons,2008,Viking Books for Young Readers,https://www.goodreads.com//book/show/2986865-eon
1781,,,Grave Mercy,Robin LaFevers,549,English,3.89,"104,253","9,297",Fantasy,Young Adult,Historical Fiction,2012,Houghton Mifflin Harcourt,https://www.goodreads.com//book/show/9565548-grave-mercy
1782,,,Mindset: The New Psychology of Success,Carol S. Dweck,276,English,4.09,"136,173","10,192",Psychology,Nonfiction,Self Help,2006,Random House,https://www.goodreads.com//book/show/40745.Mindset
1783,,,The Mill on the Floss,George Eliot,579,English,3.82,"53,314","2,609",Classics,Fiction,19th Century,1860,Penguin Classics,https://www.goodreads.com//book/show/20564.The_Mill_on_the_Floss
1784,,,ثلاثية غرناطة,رضوى عاشور,502,Arabic,4.30,"46,205","7,960",Novels,Fiction,Historical Fiction,1994,دار الشروق,https://www.goodreads.com//book/show/3438000
1785,,,,,,,,,,,,,,,https://www.goodreads.com//book/show/13260668-everblaze
1786,,,"Men Are from Mars, Women Are from Venus",John  Gray,368,English,3.58,"185,035","7,199",Nonfiction,Self Help,Psychology,1992,Harper Paperbacks,https://www.goodreads.com//book/show/1274.Men_Are_from_Mars_Women_Are_from_Venus
1787,,,The Rise of Nine,Pittacus Lore,372,English,4.17,"104,908","4,874",Young Adult,Fantasy,Science Fiction,2012,HarperCollins,https://www.goodreads.com//book/show/12971616-the-rise-of-nine
1788,,,Os Maias,Eça de Queirós,681,Portuguese,4.00,"22,608",791,Classics,Fiction,Portuguese Literature,1888,Verbo,https://www.goodreads.com//book/show/1249630.Os_Maias
1789,,,The Testament,John Grisham,533,English,3.90,"116,694","3,592",Fiction,Thriller,Mystery,1999,Island,https://www.goodreads.com//book/show/5348.The_Testament
1790,,,Housekeeping,Marilynne Robinson,219,English,3.81,"50,766","6,344",Fiction,Classics,Literary Fiction,1980,Picador,https://www.goodreads.com//book/show/11741.Housekeeping
1791,,,Oranges Are Not the Only Fruit,Jeanette Winterson,176,English,3.73,"73,542","4,474",Fiction,LGBT,Queer,1985,Grove Press,https://www.goodreads.com//book/show/15055.Oranges_Are_Not_the_Only_Fruit
1792,,,Heist Society,Ally Carter,287,English,3.91,"92,175","5,488",Young Adult,Mystery,Contemporary,2010,Hyperion Book CH,https://www.goodreads.com//book/show/6574102-heist-society
1793,,,Amy & Roger's Epic Detour,Morgan Matson,343,English,3.98,"93,184","8,994",Young Adult,Contemporary,Romance,2010,Simon \u0026 Schuster Books for Young Readers,https://www.goodreads.com//book/show/7664334-amy-roger-s-epic-detour
1794,,,Reached,Ally Condie,512,https://schema.org,3.55,"161,106","11,791",Young Adult,Dystopia,Romance,2012,Penguin,https://www.goodreads.com//book/show/13125947-reached
1795,,,The Ballad of Songbirds and Snakes,Suzanne Collins,541,English,3.85,"388,397","47,920",Young Adult,Dystopia,Fiction,2020,Scholastic Press,https://www.goodreads.com//book/show/51901147-the-ballad-of-songbirds-and-snakes
1796,,,Our Mutual Friend,Charles Dickens,801,English,4.09,"28,590","1,793",Classics,Fiction,Literature,1865,Modern Library,https://www.goodreads.com//book/show/31244.Our_Mutual_Friend
1797,,,The Guardian of Secrets and Her Deathly Pact,Jana Petken,714,English,4.21,"1,425",180,Historical Fiction,War,Adventure,2013,Authorhouse,https://www.goodreads.com//book/show/18501652-the-guardian-of-secrets-and-her-deathly-pact
1798,,,Children of Blood and Bone,Tomi Adeyemi,544,English,4.11,"210,806","29,728",Fantasy,Young Adult,Fiction,2018,Henry Holt Company,https://www.goodreads.com//book/show/34728667-children-of-blood-and-bone
1799,,,Along Came a Spider,James Patterson,449,English,4.12,"444,547","6,305",Mystery,Fiction,Thriller,1993,Grand Central Publishing,https://www.goodreads.com//book/show/13145.Along_Came_a_Spider
1800,,,The Forbidden Game,L.J. Smith,750,English,4.19,"21,916","1,099",Young Adult,Fantasy,Paranormal,1997,Simon Pulse,https://www.goodreads.com//book/show/7100490-the-forbidden-game
1801,,,Missing Wings,Andrea Luhman,411,English,4.29,"2,315",29,Fantasy,Fantasy Romance,Romance,2018,Independently published,https://www.goodreads.com//book/show/39925134-missing-wings
1802,,,Reckless,S.C. Stephens,546,English,4.41,"77,325","5,393",Romance,New Adult,Contemporary,2013,Gallery Books,https://www.goodreads.com//book/show/13600318-reckless
1803,,,"More Than Love, A Husband's Tale",Peter B. Forster,469,English,4.30,"5,659",26,Nonfiction,Book Club,Inspirational,2019,,https://www.goodreads.com//book/show/49823970-more-than-love-a-husband-s-tale
1804,,,The Hawthorne Legacy,Jennifer Lynn Barnes,380,English,4.25,"264,042","29,249",Mystery,Young Adult,Romance,2021,Penguin,https://www.goodreads.com//book/show/50531218-the-hawthorne-legacy
1805,,,The Odd and the Strange: A Collection of Very Short Fiction,Harvey Havel,ebook,https://schema.org,4.31,"1,267",12,Contemporary,Fiction,Drama,,Harvey Havel,https://www.goodreads.com//book/show/55869374-the-odd-and-the-strange
1806,,,Bag of Bones,Stephen King,736,English,3.92,"191,762","5,385",Horror,Fiction,Thriller,1998,Simon \u0026 Schuster Inc,https://www.goodreads.com//book/show/10589.Bag_of_Bones
1807,,,The Raven King,Maggie Stiefvater,439,English,4.26,"135,203","19,103",Fantasy,Young Adult,Paranormal,2016,Scholastic Press,https://www.goodreads.com//book/show/17378527-the-raven-king
1808,,,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,420,English,4.17,"44,885","1,912",Horror,Fiction,Classics,1926,Penguin Classics,https://www.goodreads.com//book/show/160149.The_Call_of_Cthulhu_and_Other_Weird_Stories
1809,,,Infidel,Ayaan Hirsi Ali,353,English,4.18,"88,711","6,849",Nonfiction,Memoir,Biography,2006,Free Press,https://www.goodreads.com//book/show/81227.Infidel
1810,,,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,498,English,4.04,"386,718","13,452",History,Nonfiction,Science,1997,W.W. Norton \u0026 Company,https://www.goodreads.com//book/show/1842.Guns_Germs_and_Steel
